movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
Just Go with It ,9,24,5,5,117,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172878,7,10,142,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.287851363,GET_58_AND_LET_64
Hoop Dreams ,2,1,1,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18980,3,27,81,5,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.18658714,GET_72
The Devil's Own ,2,28,28,2,111,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45602,52,125,1,12,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498571686,GET_58_AND_LET_64
Deuces Wild ,1,6,26,8,96,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,17,1,17,3,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6044618,LET_57
An Unfinished Life ,8,39,3,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24033,1,9,20,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2845191667,GET_65_AND_LET_71
The Talented Mr. Ripley ,3,20,36,5,139,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137891,17,4,4,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.032303375,GET_72
xXx ,11,16,1,1,132,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142569,7,4,1,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.017200229,GET_58_AND_LET_64
Shall We Dance ,4,5,4,5,106,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35508,21,1,1,142,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15775764,GET_58_AND_LET_64
Romeo + Juliet ,2,18,10,9,120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167750,4,142,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.195774345,GET_65_AND_LET_71
Cruel Intentions ,3,10,4,2,97,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149222,3,49,7,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.638275714,GET_65_AND_LET_71
Switchback ,2,1,1,1,118,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9740,11,23,1,44,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1751944595,GET_58_AND_LET_64
The Cave ,1,7,11,2,93,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28606,7,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4962676,LET_57
Source Code ,2,19,3,2,93,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379462,2,4,4,34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709278188,GET_72
The Book Thief ,1,5,1,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98741,5,22,25,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130692316,GET_72
The Avengers ,4,14,27,19,173,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995415,9,30,30,2,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83308885,GET_72
Fool's Gold ,6,23,10,3,112,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59352,5,4,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0032028,LET_57
Up Close & Personal ,3,9,10,5,124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11370,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85076335,GET_58_AND_LET_64
A Single Man ,1,6,1,2,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83182,20,2,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309551857,GET_72
Amigo ,4,1,1,1,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,463,12,1,52,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1079352941,GET_58_AND_LET_64
Insidious ,7,12,5,1,103,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202800,27,53,14,17,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.99409133,GET_65_AND_LET_71
In Dreams ,3,27,7,6,100,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11003,27,7,1,44,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3966666667,LET_57
Before Sunset ,10,2,1,1,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168398,22,2,142,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14548963,GET_72
Hannah Montana: The Movie ,4,2,8,5,102,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31760,15,49,1,4,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652229033,LET_57
25th Hour ,16,20,17,3,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149528,25,27,1,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8707228667,GET_72
Terminator Genisys ,2,31,1,2,126,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188457,3,2,32,25,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5789163548,GET_65_AND_LET_71
Inception ,8,18,6,19,148,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468200,6,2,27,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828555319,GET_72
Exit Wounds ,3,9,8,14,101,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27580,3,14,48,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.568442394,LET_57
A Better Life ,4,3,1,2,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13174,17,2,47,93,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1754319,GET_72
Fort McCoy ,1,2,7,3,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,266,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02455933333,GET_58_AND_LET_64
How Do You Know ,3,1,1,1,121,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35066,2,6,142,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2517718333,LET_57
Wristcutters: A Love Story ,1,9,6,2,88,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46076,5,2,96,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104077,GET_72
UHF ,1,2,2,1,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21416,10,6,12,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2314314,GET_65_AND_LET_71
Ed Wood ,16,36,31,12,127,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142416,17,5,126,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3270809444,GET_72
Welcome to Collinwood ,4,6,3,1,86,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12559,1,22,2,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02783133333,GET_58_AND_LET_64
The Long Kiss Goodnight ,14,1,1,1,121,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60508,5,12,1,8,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5127392462,GET_65_AND_LET_71
Outside Providence ,2,1,1,6,96,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7736,2,1,45,126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041739286,GET_58_AND_LET_64
Cloudy with a Chance of Meatballs ,3,9,3,1,90,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152601,12,1,10,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24870275,GET_65_AND_LET_71
The Village ,9,8,24,13,108,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193770,7,1,4,11,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90326055,GET_65_AND_LET_71
The Adventures of Huck Finn ,4,5,9,8,108,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384,53,1,1,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.708245231,GET_58_AND_LET_64
Head of State ,3,14,9,6,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15046,1,43,32,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073529205,LET_57
Ratatouille ,5,9,10,9,111,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,473887,6,12,7,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37623662,GET_72
Survival of the Dead ,8,5,2,1,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17478,1,3,42,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02526375,LET_57
Erin Brockovich ,15,25,5,4,131,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135246,1,2,1,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.414397788,GET_72
Connie and Carla ,2,3,5,5,108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6838,40,2,2,18,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402714,GET_58_AND_LET_64
Six-String Samurai ,1,1,1,1,91,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5613,53,7,11,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062247,GET_65_AND_LET_71
Night at the Museum: Secret of the Tomb ,12,24,5,13,98,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67223,9,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8955411496,GET_58_AND_LET_64
Foolish ,1,9,3,1,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.013454,LET_57
The Work and the Glory ,1,2,3,2,118,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,1,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4463252,GET_65_AND_LET_71
Scream 4 ,12,4,3,2,111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104119,5,22,11,125,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9544223,GET_58_AND_LET_64
Duets ,1,6,4,2,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8217,6,2,1,8,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3156156667,GET_58_AND_LET_64
You've Got Mail ,2,27,1,10,119,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151812,2,1,1,83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.780485262,GET_65_AND_LET_71
Hackers ,3,23,8,2,107,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54650,16,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3782,GET_58_AND_LET_64
Percy Jackson: Sea of Monsters ,3,10,3,5,106,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86627,1,3,2,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7617629111,GET_58_AND_LET_64
Star Trek: The Motion Picture ,3,8,6,5,143,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63330,72,7,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.351428571,GET_58_AND_LET_64
Dick Tracy ,3,2,4,8,105,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47819,5,45,1,22,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03738726,GET_58_AND_LET_64
Proof of Life ,6,2,2,2,135,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49300,18,1,9,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5015220154,GET_58_AND_LET_64
Avengers: Age of Ultron ,4,14,27,19,141,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462669,6,13,2,4,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.835966396,GET_72
American Desi ,1,1,1,1,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,40,1,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.61134,GET_65_AND_LET_71
Justin Bieber: Never Say Never ,5,2,1,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,74351,1,10,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.615457077,LET_57
Diner ,13,5,5,6,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14995,1,8,46,8,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,GET_72
The Rookie ,5,21,13,3,127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26434,19,27,81,1,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7798521,GET_65_AND_LET_71
Inspector Gadget ,1,15,2,5,110,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36491,4,1,4,1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298134253,LET_57
Police Academy ,4,5,1,3,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87739,3,93,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04444444,GET_65_AND_LET_71
Assault on Precinct 13 ,1,9,1,1,109,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65979,12,8,5,93,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99880365,GET_58_AND_LET_64
Spider-Man 3 ,11,31,26,20,156,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383056,2,4,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304381019,GET_58_AND_LET_64
The Marine ,1,2,1,2,92,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27486,2,6,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9421657,LET_57
DragonHeart ,11,21,2,1,103,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78343,12,7,1,26,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900304386,GET_58_AND_LET_64
Horrible Bosses ,2,19,3,1,106,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353442,11,9,1,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.357961314,GET_65_AND_LET_71
Saving Private Ryan ,24,27,16,36,169,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,881236,22,4,1,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0874213,GET_72
Brotherly Love ,1,2,1,10,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,27,2,93,15,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2337073684,GET_72
Prom ,3,2,3,3,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12702,1,13,81,12,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263279125,LET_57
Deep Rising ,4,13,10,6,106,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26551,3,3,5,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2476979778,GET_58_AND_LET_64
Ocean's Eleven ,15,28,14,2,116,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402645,1,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157714953,GET_72
Vampire in Brooklyn ,12,7,3,1,100,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17262,26,5,19,16,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,LET_57
Very Bad Things ,6,16,5,2,100,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39331,7,17,126,17,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9801782,GET_58_AND_LET_64
American Hustle ,8,14,20,20,138,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358416,24,2,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.752945175,GET_72
Take the Lead ,1,14,4,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21767,1,21,1,34,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156774267,GET_65_AND_LET_71
Lara Croft: Tomb Raider ,8,23,3,1,100,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157016,2,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1403842,LET_57
The Purge ,2,3,1,5,85,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139329,3,2,2,19,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.47455,LET_57
Duplex ,2,6,7,4,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46205,38,1,12,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2413,GET_58_AND_LET_64
Larry Crowne ,2,27,9,3,98,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49205,1,40,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1855325,GET_58_AND_LET_64
Kingdom of Heaven ,14,20,8,1,194,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,217373,1,1,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3645899846,GET_72
Chasing Liberty ,2,4,2,2,101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30092,2,15,3,32,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5299788696,GET_58_AND_LET_64
The Naked Gun 2½: The Smell of Fear ,5,7,2,1,85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83269,3,1,4,1,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.779583087,GET_65_AND_LET_71
The Change-Up ,3,13,13,3,118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136680,42,1,4,40,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7122277885,GET_58_AND_LET_64
Bad Boys ,13,19,2,1,119,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172405,48,8,125,93,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.463527579,GET_65_AND_LET_71
Get Shorty ,7,13,8,8,105,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62986,5,5,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.382710744,GET_65_AND_LET_71
Bottle Shock ,2,8,4,2,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12233,13,28,1,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8081176,GET_65_AND_LET_71
Zero Dark Thirty ,2,8,10,1,157,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,216032,2,35,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3930179,GET_72
The In Crowd ,2,2,2,5,105,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3668,2,4,49,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3478332,LET_57
Burnt ,2,20,2,1,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61360,6,3,1,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6825369,GET_65_AND_LET_71
The Last Samurai ,7,26,10,3,154,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,317166,26,6,7,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7936469643,GET_72
Machine Gun Preacher ,7,19,6,1,129,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52972,11,4,18,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01791933333,GET_65_AND_LET_71
One for the Money ,2,8,3,4,91,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34203,1,10,2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660118825,LET_57
Cool Runnings ,7,2,3,2,98,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69733,1,27,3,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.590417533,GET_65_AND_LET_71
The Boy ,3,3,2,1,97,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35654,1,5,7,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5794166,GET_58_AND_LET_64
The Golden Child ,3,4,2,1,94,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39798,53,4,4,17,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19271748,GET_58_AND_LET_64
Gattaca ,5,7,6,1,106,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220591,8,32,2,19,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3427675833,GET_72
Things to Do in Denver When You're Dead ,6,34,12,8,115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22345,96,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07568085714,GET_65_AND_LET_71
Legends of Oz: Dorothy's Return ,2,2,20,7,88,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5116,2,4,3,24,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1208712857,LET_57
